model,heldout_real_case,epoch,train_loss,val_loss,best_epoch_so_far,best_val_loss_so_far
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,15,0.5509861999087864,0.46119945868849754,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,16,0.5511218084229363,0.46566707268357277,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,17,0.5506185703807407,0.4614761732518673,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,1,0.6146480242411295,0.5246587296326956,1,0.5246587296326956
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,2,0.5369425707393223,0.5040333436595069,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,3,0.5283173706796435,0.5170200135972765,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,4,0.5255800644556682,0.5222101906935374,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,5,0.5248105817370945,0.5230390429496765,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,6,0.5234482440683577,0.5260712537500594,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,7,0.5229070782661438,0.5256736046738095,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,8,0.5215181940131717,0.5270198153124915,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,9,0.521947995821635,0.5281608700752258,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,10,0.5215595497025384,0.5280099345578088,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,11,0.5211215721236335,0.5288449227809906,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,12,0.5202998671266768,0.52947998046875,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,13,0.519873376025094,0.529818422264523,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,14,0.5206307848294576,0.5292752815617455,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,15,0.5199209643734826,0.5284832649760776,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,16,0.519847610923979,0.5277236137125227,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,17,0.5198019431696997,0.5290938781367408,2,0.5040333436595069
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,1,0.6187989724719006,0.5513733565807343,1,0.5513733565807343
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,2,0.5570743589297585,0.5317749798297882,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,3,0.543948356224143,0.5536051005125046,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,4,0.5410347321759099,0.5677778214216233,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,5,0.5398772618044978,0.5762498617172241,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,6,0.5396413945633433,0.5828508168458939,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,7,0.5380220763061357,0.5853779643774033,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,8,0.5361904618532761,0.5904139071702957,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,9,0.5359926690226016,0.5927564442157746,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,10,0.5352745250515316,0.5924749881029129,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,11,0.5348974414493727,0.5945564359426498,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,12,0.5344993588717087,0.5974609315395355,2,0.5317749798297882
